STATION  ,STATION_NAME  ,ELEVATION  ,LATITUDE  ,LONGITUDE  ,DATE  ,PRCP  ,SNWD  ,SNOW  ,TMAX  ,TMIN  ,WT09  ,WT14  ,WT07  ,WT01  ,WT15  ,WT17  ,WT06  ,WT05  ,WT02  ,WT11  ,WT22  ,WT04  ,WT13  ,WT16  ,WT08  ,WT18  ,WT03  ,WT10
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091204  ,0  ,0  ,0  ,6  ,-56  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091205  ,0  ,0  ,0  ,50  ,-56  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091206  ,3  ,0  ,3  ,39  ,-39  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091207  ,0  ,0  ,0  ,39  ,6  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091208  ,145  ,0  ,0  ,61  ,6  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091209  ,5  ,0  ,0  ,67  ,-100  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091210  ,0  ,0  ,0  ,-22  ,-117  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091211  ,0  ,0  ,0  ,50  ,-61  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091212  ,117  ,0  ,0  ,50  ,-11  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091213  ,142  ,0  ,0  ,72  ,28  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091214  ,0  ,0  ,0  ,122  ,-11  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091215  ,0  ,0  ,0  ,-11  ,-67  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091216  ,0  ,0  ,0  ,33  ,-78  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091217  ,0  ,0  ,0  ,122  ,-33  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091218  ,10  ,0  ,3  ,72  ,0  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091219  ,5  ,0  ,3  ,6  ,-28  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091220  ,0  ,0  ,0  ,6  ,-33  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091221  ,0  ,0  ,0  ,28  ,-6  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091222  ,15  ,0  ,0  ,50  ,-6  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091223  ,279  ,0  ,0  ,111  ,44  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091224  ,241  ,0  ,0  ,111  ,78  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091225  ,20  ,0  ,8  ,111  ,-56  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091226  ,0  ,0  ,0  ,-6  ,-28  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091227  ,10  ,0  ,41  ,-11  ,-67  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091228  ,0  ,25  ,0  ,39  ,-56  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091229  ,0  ,0  ,0  ,-11  ,-61  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091230  ,20  ,0  ,28  ,22  ,-17  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20091231  ,0  ,0  ,0  ,28  ,-72  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100101  ,8  ,0  ,8  ,-56  ,-117  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100102  ,0  ,0  ,0  ,-78  ,-150  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100103  ,0  ,0  ,0  ,-94  ,-139  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100104  ,0  ,0  ,0  ,-72  ,-156  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100105  ,0  ,0  ,0  ,-56  ,-156  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100106  ,30  ,0  ,36  ,-11  ,-133  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100107  ,18  ,76  ,33  ,-33  ,-139  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100108  ,0  ,51  ,3  ,-100  ,-139  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100109  ,0  ,51  ,3  ,-94  ,-178  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100110  ,0  ,51  ,0  ,-22  ,-172  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100111  ,0  ,51  ,0  ,0  ,-56  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100112  ,0  ,25  ,0  ,0  ,-94  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100113  ,0  ,25  ,0  ,100  ,-72  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100114  ,0  ,0  ,0  ,117  ,11  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100115  ,0  ,0  ,0  ,67  ,11  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100116  ,0  ,0  ,0  ,67  ,11  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100117  ,0  ,0  ,0  ,50  ,0  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100118  ,0  ,0  ,0  ,78  ,11  ,1  ,1  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100119  ,0  ,0  ,0  ,39  ,0  ,1  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100120  ,28  ,0  ,0  ,72  ,22  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100121  ,74  ,0  ,0  ,61  ,17  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100122  ,0  ,0  ,0  ,44  ,11  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100123  ,109  ,0  ,0  ,117  ,39  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100124  ,23  ,0  ,0  ,100  ,6  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100125  ,0  ,0  ,0  ,22  ,-17  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100126  ,3  ,0  ,3  ,-6  ,-61  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100127  ,13  ,0  ,8  ,33  ,-50  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100128  ,0  ,0  ,0  ,-6  ,-72  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100129  ,0  ,0  ,0  ,-56  ,-89  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100130  ,0  ,0  ,0  ,6  ,-72  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100131  ,0  ,0  ,0  ,50  ,-72  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100201  ,0  ,0  ,0  ,39  ,-39  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100202  ,0  ,0  ,0  ,50  ,-28  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100203  ,0  ,0  ,0  ,33  ,-56  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100204  ,30  ,0  ,3  ,33  ,-17  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,1  ,1  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100205  ,170  ,0  ,23  ,28  ,11  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,1  ,1  ,1  ,-9999  ,1  ,1  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100206  ,0  ,25  ,0  ,17  ,-28  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100207  ,0  ,0  ,0  ,22  ,-50  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100208  ,30  ,0  ,53  ,0  ,-22  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100209  ,10  ,76  ,10  ,-17  ,-117  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100210  ,0  ,76  ,0  ,-6  ,-72  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999
GHCND:USW00013994  ,ST LOUIS LAMBERT INTERNATIONAL AIRPORT MO US  ,161.8  ,38.7525  ,-90.37361  ,20100211  ,0  ,25  ,0  ,28  ,-100  ,-9999  ,-9999  ,1  ,1  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,-9999  ,1  ,-9999  ,1  ,-9999  ,-9999  ,-9999
